iteration,field,type,id,2022-01-01 01:00:00,2022-01-01 01:30:00,2022-01-01 02:00:00,2022-01-01 02:30:00,2022-01-01 03:00:00,2022-01-01 03:30:00,2022-01-01 04:00:00,2022-01-01 04:30:00,2022-01-01 05:00:00,2022-01-01 05:30:00,2022-01-01 06:00:00,2022-01-01 06:30:00,2022-01-01 07:00:00,2022-01-01 07:30:00,2022-01-01 08:00:00,2022-01-01 08:30:00,2022-01-01 09:00:00,2022-01-01 09:30:00,2022-01-01 10:00:00,2022-01-01 10:30:00,2022-01-01 11:00:00,2022-01-01 11:30:00,2022-01-01 12:00:00,2022-01-01 12:30:00,2022-01-01 13:00:00,2022-01-01 13:30:00,2022-01-01 14:00:00,2022-01-01 14:30:00,2022-01-01 15:00:00,2022-01-01 15:30:00,2022-01-01 16:00:00,2022-01-01 16:30:00,2022-01-01 17:00:00,2022-01-01 17:30:00,2022-01-01 18:00:00,2022-01-01 18:30:00,2022-01-01 19:00:00,2022-01-01 19:30:00,2022-01-01 20:00:00,2022-01-01 20:30:00,2022-01-01 21:00:00,2022-01-01 21:30:00,2022-01-01 22:00:00,2022-01-01 22:30:00,2022-01-01 23:00:00,2022-01-01 23:30:00,2022-01-02 00:00:00,2022-01-02 00:30:00,2022-01-02 01:00:00,2022-01-02 01:30:00,2022-01-02 02:00:00,2022-01-02 02:30:00,2022-01-02 03:00:00,2022-01-02 03:30:00,2022-01-02 04:00:00,2022-01-02 04:30:00,2022-01-02 05:00:00,2022-01-02 05:30:00,2022-01-02 06:00:00,2022-01-02 06:30:00,2022-01-02 07:00:00,2022-01-02 07:30:00,2022-01-02 08:00:00,2022-01-02 08:30:00,2022-01-02 09:00:00,2022-01-02 09:30:00,2022-01-02 10:00:00,2022-01-02 10:30:00,2022-01-02 11:00:00,2022-01-02 11:30:00,2022-01-02 12:00:00,2022-01-02 12:30:00,2022-01-02 13:00:00,2022-01-02 13:30:00,2022-01-02 14:00:00,2022-01-02 14:30:00,2022-01-02 15:00:00,2022-01-02 15:30:00,2022-01-02 16:00:00,2022-01-02 16:30:00
0,p_mw,bus,bus2,241.7167300921134,241.7167300921134,156.23625852386616,156.23625852386616,158.125358848471,158.125358848471,247.8362066980621,247.8362066980621,260.85070566141815,260.85070566141815,113.34637802459935,113.34637802459935,170.20448865403483,170.20448865403483,149.37393540145743,149.37393540145743,191.5591234871408,191.5591234871408,295.5866981402135,295.5866981402135,142.40365612121812,142.40365612121812,135.98605282179756,135.98605282179756,208.94708614261194,208.94708614261194,181.8469967978575,181.8469967978575,89.6449315717154,89.6449315717154,86.23878754738091,86.23878754738091,108.4781721391928,108.4781721391928,166.75213855834494,166.75213855834494,101.18463397949989,101.18463397949989,77.0537502683888,77.0537502683888,232.79887586693863,232.79887586693863,191.0192748755393,191.0192748755393,100.22130731152623,100.22130731152623,113.4569224600798,113.4569224600798,152.9208433045632,152.9208433045632,97.75878955696544,97.75878955696544,104.10144451317498,104.10144451317498,219.29138067887789,219.29138067887789,9.700015395032198,9.700015395032198,277.25573536636693,277.25573536636693,163.5189770712222,163.5189770712222,216.37714266754998,216.37714266754998,144.58018920831063,144.58018920831063,76.67234751322954,76.67234751322954,86.23514303892753,86.23514303892753,198.41912787121933,198.41912787121933,95.23167713899034,95.23167713899034,118.95283858714397,118.95283858714397,293.502045705189,293.502045705189,43.45390630840128,43.45390630840128
0,p_mw,bus,bus3,231.62877679443858,231.62877679443858,105.907959715196,105.907959715196,14.228927441555328,14.228927441555328,12.900873121574051,12.900873121574051,25.610649801976535,25.610649801976535,204.0094250714079,204.0094250714079,90.419016855384,90.419016855384,-2.1685496019717334,-2.1685496019717334,250.24762671084022,250.24762671084022,44.42523002978538,44.42523002978538,-5.187440999754131,-5.187440999754131,85.23504554700057,85.23504554700057,92.35232868087377,92.35232868087377,29.31347269334927,29.31347269334927,118.84412211625084,118.84412211625084,197.88364856616693,197.88364856616693,203.7450686777677,203.7450686777677,27.72270859238293,27.72270859238293,13.934339777698,13.934339777698,6.708714597568601,6.708714597568601,132.85317918948274,132.85317918948274,126.94342881489757,126.94342881489757,-8.797492874968555,-8.797492874968555,102.81018411132735,102.81018411132735,119.35986955684243,119.35986955684243,13.538336210828234,13.538336210828234,8.708894273503233,8.708894273503233,247.96781839907618,247.96781839907618,10.272645948280491,10.272645948280491,167.64730753078487,167.64730753078487,104.26678308632339,104.26678308632339,142.82257475363943,142.82257475363943,21.295419484033744,21.295419484033744,185.88459162100975,185.88459162100975,184.3782559374361,184.3782559374361,222.94497111415006,222.94497111415006,207.14378789530213,207.14378789530213,129.5694450361164,129.5694450361164,15.974147847747474,15.974147847747474,64.21458485971492,64.21458485971492
0,p_mw,bus,bus4,-74.4157465959455,-74.4157465959455,-45.33117850968904,-45.33117850968904,-22.785559206282898,-22.785559206282898,-23.0116169672267,-23.0116169672267,-10.901055066776621,-10.901055066776621,-54.894319185160214,-54.894319185160214,-26.248265098376123,-26.248265098376123,0.5188107698217266,0.5188107698217266,-73.23075308574363,-73.23075308574363,-30.97742920025189,-30.97742920025189,3.233292119098195,3.233292119098195,-33.69475751251542,-33.69475751251542,-33.811855840609496,-33.811855840609496,-9.360445142242554,-9.360445142242554,-48.22579719090194,-48.22579719090194,-60.38172344604405,-60.38172344604405,-65.31954965056985,-65.31954965056985,-21.210276665280816,-21.210276665280816,-5.939896612325072,-5.939896612325072,-14.481378724595913,-14.481378724595913,-47.865319224948394,-47.865319224948394,-43.87318517098106,-43.87318517098106,-14.018241017326588,-14.018241017326588,-28.385648883371687,-28.385648883371687,-33.01134772416896,-33.01134772416896,-6.499919661230393,-6.499919661230393,-29.315316480063075,-29.315316480063075,-52.818683648953936,-52.818683648953936,-9.31371885622248,-9.31371885622248,-54.12524968394678,-54.12524968394678,-57.803981402015324,-57.803981402015324,-48.93965167034844,-48.93965167034844,-20.206260477908216,-20.206260477908216,-59.538061678024974,-59.538061678024974,-72.05757863578381,-72.05757863578381,-68.75118103145172,-68.75118103145172,-68.98852436831459,-68.98852436831459,-39.870741865348634,-39.870741865348634,-13.390127849705209,-13.390127849705209,-33.08066939185781,-33.08066939185781
0,p_mw,bus,bus5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus6,20.885850506832185,20.885850506832185,15.373588651484283,15.373588651484283,46.69898667187607,46.69898667187607,30.882597665835704,30.882597665835704,18.097034267865524,18.097034267865524,21.237028127590975,21.237028127590975,12.248348418721264,12.248348418721264,13.704858335238384,13.704858335238384,14.534444968626417,14.534444968626417,39.36545834381076,39.36545834381076,2.2259149436599728,2.2259149436599728,44.44704881290522,44.44704881290522,24.447587553557298,24.447587553557298,21.695097476177295,21.695097476177295,25.93265100783782,25.93265100783782,3.211596819593069,3.211596819593069,8.334025619062913,8.334025619062913,16.57535258035489,16.57535258035489,20.74333565437439,20.74333565437439,19.61923157073994,19.61923157073994,20.194875965876747,20.194875965876747,5.989671207806737,5.989671207806737,35.01520611190648,35.01520611190648,25.6628644740735,25.6628644740735,22.844604540573755,22.844604540573755,24.62120381791641,24.62120381791641,48.883319636140584,48.883319636140584,32.14068184895552,32.14068184895552,10.214942994358324,10.214942994358324,9.846175949724739,9.846175949724739,49.18292985597225,49.18292985597225,2.4678965343593973,2.4678965343593973,29.669335577736206,29.669335577736206,17.901876516677305,17.901876516677305,49.21896331535896,49.21896331535896,39.09159275626632,39.09159275626632,45.348984201090104,45.348984201090104,18.206178672293106,18.206178672293106,24.233863266607557,24.233863266607557,44.682476815507584,44.682476815507584
0,p_mw,bus,bus7,-28.127051584542983,-28.127051584542983,-32.772716578633776,-32.772716578633776,-30.304069927941953,-30.304069927941953,-30.42061369905616,-30.42061369905616,-23.062049222561313,-23.062049222561313,-55.191358621344364,-55.191358621344364,-31.11357004821292,-31.11357004821292,-13.614132565431078,-13.614132565431078,-41.111222990646525,-41.111222990646525,-42.52785711861651,-42.52785711861651,-15.80176218431825,-15.80176218431825,-49.874528518076886,-49.874528518076886,-25.861004588031392,-25.861004588031392,-18.420362590016737,-18.420362590016737,-22.94423155085883,-22.94423155085883,-15.258030671628376,-15.258030671628376,-18.051365014060252,-18.051365014060252,-18.80897882492843,-18.80897882492843,-34.395381314951294,-34.395381314951294,-22.99238200251321,-22.99238200251321,-41.80070863292849,-41.80070863292849,-16.01220817321763,-16.01220817321763,-37.206481016702185,-37.206481016702185,-40.51330944853373,-40.51330944853373,-40.26263959889849,-40.26263959889849,-24.145458981049842,-24.145458981049842,-40.08619227975956,-40.08619227975956,-78.29460286726186,-78.29460286726186,-18.099177945594022,-18.099177945594022,-22.935228556881952,-22.935228556881952,-46.52992705853592,-46.52992705853592,-10.339609191689703,-10.339609191689703,-33.42488542097317,-33.42488542097317,-33.712977984070505,-33.712977984070505,-50.18271648691564,-50.18271648691564,-53.33251497543762,-53.33251497543762,-55.00240646594682,-55.00240646594682,-23.501754279048953,-23.501754279048953,-15.995564153862063,-15.995564153862063,-28.97745385591122,-28.97745385591122
0,p_mw,bus,bus8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,p_mw,bus,bus9,1.9477235829656365,1.9477235829656365,44.46762220734786,44.46762220734786,10.562522312994872,10.562522312994872,32.18858022053928,32.18858022053928,18.270743280714157,18.270743280714157,41.30820123067872,41.30820123067872,33.32256748261568,33.32256748261568,6.727660247254022,6.727660247254022,29.797762743478415,29.797762743478415,42.071404780171804,42.071404780171804,25.06825072861696,25.06825072861696,38.97929806841472,38.97929806841472,11.777519619693521,11.777519619693521,3.707449353743584,3.707449353743584,5.768525093202754,5.768525093202754,3.2601058492488733,3.2601058492488733,6.72283453514865,6.72283453514865,20.779384736710426,20.779384736710426,41.647674224626115,41.647674224626115,25.989586742996153,25.989586742996153,43.882481372067105,43.882481372067105,13.588114679697355,13.588114679697355,41.19144980065937,41.19144980065937,32.02814425398071,32.02814425398071,27.885147984172136,27.885147984172136,16.014938625168327,16.014938625168327,35.06983971401593,35.06983971401593,44.239509221463436,44.239509221463436,25.5726162697367,25.5726162697367,14.551147196866395,14.551147196866395,35.59301168847361,35.59301168847361,5.195698622571626,5.195698622571626,35.81005363575531,35.81005363575531,18.05411925418275,18.05411925418275,18.755727204583593,18.755727204583593,18.64590484725602,18.64590484725602,21.240354407376344,21.240354407376344,4.227512871242311,4.227512871242311,0.8672514368329871,0.8672514368329871,0.9836813517349583,0.9836813517349583
0,q_mvar,bus,bus1,-22.086982622435368,-22.086982622435368,-1.500451799196345,-1.500451799196345,-0.7404531329842068,-0.7404531329842068,-10.366636858396394,-10.366636858396394,-10.841613581900884,-10.841613581900884,-4.911052668356613,-4.911052668356613,-3.0829879985925874,-3.0829879985925874,-1.065086621976454,-1.065086621976454,-16.77724851566924,-16.77724851566924,-16.80223758151161,-16.80223758151161,-0.412546174893621,-0.412546174893621,0.4322458238235184,0.4322458238235184,-7.543954082836092,-7.543954082836092,-3.5542310566462247,-3.5542310566462247,3.154665328904137,3.154665328904137,-1.7941713952721043,-1.7941713952721043,-4.581765877538438,-4.581765877538438,-1.8970030831528006,-1.8970030831528006,1.143415368925467,1.143415368925467,4.750421844071769,4.750421844071769,-11.28743876104318,-11.28743876104318,-7.01326236682802,-7.01326236682802,1.9732123228272398,1.9732123228272398,1.11252896582119,1.11252896582119,-1.8236270962462509,-1.8236270962462509,1.373328805512394,1.373328805512394,2.755293599153883,2.755293599153883,-21.60989856081727,-21.60989856081727,3.2303589253891425,3.2303589253891425,-21.52817086894938,-21.52817086894938,-0.5095603577042566,-0.5095603577042566,-10.321389947265333,-10.321389947265333,-0.33046663083176997,-0.33046663083176997,0.9051520279016458,0.9051520279016458,0.17760115863238632,0.17760115863238632,-15.544507021323158,-15.544507021323158,-3.315190317916226,-3.315190317916226,-0.6998720297052667,-0.6998720297052667,-15.303931320435874,-15.303931320435874,6.8487289888304455,6.8487289888304455
0,q_mvar,bus,bus10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
