,z
5028,0.12940604946706136
5029,0.12944328545646655
5030,0.12948052886777062
5031,0.12951777970393252
5032,0.1295550379679139
5033,0.12959230366267727
5034,0.12962957679118736
5035,0.12966685735641026
5036,0.12970414536131403
5037,0.12974144080886896
5038,0.12977874370204667
5039,0.12981605404382057
5040,0.12985337183716583
5041,0.1298906970850594
5042,0.12992802979048002
5043,0.12996536995640906
5044,0.1300027175858277
5045,0.13004007268172135
5046,0.13007743524707494
5047,0.13011480528487696
5048,0.13015218279811658
5049,0.13018956778978497
5050,0.13022696026287572
5051,0.1302643602203838
5052,0.13030176766530543
5053,0.13033918260064004
5054,0.13037660502938675
5055,0.1304140349545485
5056,0.13045147237912935
5057,0.13048891730613466
5058,0.13052636973857223
5059,0.13056382967945124
5060,0.1306012971317828
5061,0.1306387720985801
5062,0.13067625458285825
5063,0.13071374458763307
5064,0.13075124211592393
5065,0.1307887471707504
5066,0.13082625975513473
5067,0.13086377987210096
5068,0.13090130752467466
5069,0.1309388427158834
5070,0.13097638544875656
5071,0.13101393572632547
5072,0.13105149355162304
5073,0.13108905892768374
5074,0.13112663185754492
5075,0.1311642123442448
5076,0.1312018003908234
5077,0.13123939600032364
5078,0.1312769991757886
5079,0.131314609920265
5080,0.13135222823679993
5081,0.1313898541284434
5082,0.13142748759824652
5083,0.13146512864926263
5084,0.13150277728454662
5085,0.13154043350715539
5086,0.13157809732014802
5087,0.13161576872658476
5088,0.13165344772952847
5089,0.13169113433204316
5090,0.13172882853719503
5091,0.13176653034805208
5092,0.13180423976768452
5093,0.13184195679916366
5094,0.1318796814455635
5095,0.13191741370995913
5096,0.1319551535954283
5097,0.1319929011050499
5098,0.13203065624190502
5099,0.13206841900907695
5100,0.1321061894096499
5101,0.13214396744671075
5102,0.13218175312334834
5103,0.13221954644265288
5104,0.13225734740771677
5105,0.13229515602163378
5106,0.13233297228750052
5107,0.13237079620841452
5108,0.13240862778747597
5109,0.13244646702778617
5110,0.13248431393244886
5111,0.13252216850456955
5112,0.13256003074725553
5113,0.13259790066361632
5114,0.13263577825676276
5115,0.13267366352980747
5116,0.1327115564858664
5117,0.13274945712805597
5118,0.1327873654594941
5119,0.13282528148330253
5120,0.13286320520260297
5121,0.1329011366205205
5122,0.1329390757401806
5123,0.13297702256471233
5124,0.1330149770972454
5125,0.133052939340912
5126,0.13309090929884604
5127,0.13312888697418346
5128,0.13316687237006153
5129,0.13320486548962063
5130,0.1332428663360018
5131,0.13328087491234897
5132,0.1333188912218074
5133,0.13335691526752458
5134,0.13339494705264954
5135,0.1334329865803333
5136,0.13347103385372983
5137,0.13350908887599344
5138,0.1335471516502812
5139,0.13358522217975255
5140,0.13362330046756743
5141,0.1336613865168893
5142,0.13369948033088297
5143,0.13373758191271456
5144,0.1337756912655529
5145,0.1338138083925683
5146,0.1338519332969338
5147,0.13389006598182351
5148,0.13392820645041337
5149,0.13396635470588214
5150,0.13400451075140996
5151,0.13404267459017916
5152,0.13408084622537342
5153,0.13411902566017952
5154,0.1341572128977847
5155,0.13419540794137952
5156,0.13423361079415608
5157,0.13427182145930783
5158,0.13431003994003088
5159,0.13434826623952312
5160,0.13438650036098398
5161,0.1344247423076158
5162,0.13446299208262202
5163,0.13450124968920807
5164,0.13453951513058204
5165,0.13457778840995338
5166,0.13461606953053418
5167,0.1346543584955372
5168,0.1346926553081783
5169,0.1347309599716754
5170,0.13476927248924764
5171,0.13480759286411692
5172,0.13484592109950622
5173,0.13488425719864117
5174,0.1349226011647492
5175,0.13496095300105992
5176,0.1349993127108048
5177,0.1350376802972172
5178,0.1350760557635321
5179,0.1351144391129876
5180,0.13515283034882264
5181,0.13519122947427886
5182,0.13522963649259945
5183,0.13526805140703024
5184,0.13530647422081798
5185,0.13534490493721252
5186,0.13538334355946546
5187,0.13542179009082955
5188,0.13546024453456063
5189,0.13549870689391608
5190,0.13553717717215552
5191,0.13557565537254035
5192,0.13561414149833373
5193,0.1356526355528015
5194,0.13569113753921103
5195,0.13572964746083216
5196,0.13576816532093605
5197,0.13580669112279609
5198,0.13584522486968853
5199,0.13588376656489054
5200,0.13592231621168216
5201,0.13596087381334454
5202,0.13599943937316172
5203,0.13603801289441975
5204,0.13607659438040598
5205,0.13611518383441024
5206,0.13615378125972477
5207,0.13619238665964295
5208,0.13623100003746147
5209,0.13626962139647747
5210,0.13630825073999142
5211,0.1363468880713058
5212,0.13638553339372395
5213,0.13642418671055256
5214,0.1364628480250999
5215,0.13650151734067617
5216,0.13654019466059342
5217,0.1365788799881663
5218,0.13661757332671154
5219,0.13665627467954733
5220,0.13669498404999436
5221,0.1367337014413753
5222,0.13677242685701463
5223,0.13681116030023943
5224,0.1368499017743786
5225,0.13688865128276306
5226,0.13692740882872567
5227,0.13696617441560133
5228,0.13700494804672736
5229,0.1370437297254431
5230,0.13708251945508987
5231,0.137121317239011
5232,0.1371601230805516
5233,0.13719893698306007
5234,0.13723775894988532
5235,0.13727658898437933
5236,0.13731542708989586
5237,0.13735427326979088
5238,0.1373931275274224
5239,0.13743198986615057
5240,0.13747086028933764
5241,0.13750973880034756
5242,0.1375486254025472
5243,0.13758752009930475
5244,0.13762642289399107
5245,0.13766533378997836
5246,0.13770425279064213
5247,0.1377431798993588
5248,0.1377821151195079
5249,0.1378210584544698
5250,0.1378600099076287
5251,0.13789896948236924
5252,0.13793793718207936
5253,0.13797691301014836
5254,0.1380158969699682
5255,0.1380548890649328
5256,0.13809388929843813
5257,0.13813289767388193
5258,0.138171914194665
5259,0.13821093886418934
5260,0.13824997168585973
5261,0.1382890126630828
5262,0.13832806179926693
5263,0.13836711909782362
5264,0.13840618456216525
5265,0.13844525819570774
5266,0.13848434000186793
5267,0.13852342998406553
5268,0.13856252814572223
5269,0.13860163449026153
5270,0.13864074902110957
5271,0.1386798717416945
5272,0.13871900265544623
5273,0.1387581417657976
5274,0.13879728907618294
5275,0.13883644459003885
5276,0.1388756083108046
5277,0.1389147802419205
5278,0.1389539603868305
5279,0.1389931487489796
5280,0.13903234533181552
5281,0.1390715501387877
5282,0.13911076317334803
5283,0.13914998443895088
5284,0.13918921393905215
5285,0.13922845167711062
5286,0.13926769765658664
5287,0.13930695188094255
5288,0.1393462143536438
5289,0.13938548507815762
5290,0.13942476405795323
5291,0.13946405129650208
5292,0.1395033467972776
5293,0.13954265056375614
5294,0.13958196259941535
5295,0.139621282907736
5296,0.13966061149219977
5297,0.1396999483562923
5298,0.1397392935034999
5299,0.1397786469373118
5300,0.13981800866121918
5301,0.1398573786787155
5302,0.13989675699329662
5303,0.13993614360846063
5304,0.13997553852770717
5305,0.140014941754539
5306,0.1400543532924604
5307,0.1400937731449784
5308,0.14013320131560147
5309,0.14017263780784173
5310,0.14021208262521168
5311,0.1402515357712274
5312,0.14029099724940697
5313,0.14033046706327024
5314,0.14036994521633972
5315,0.14040943171213993
5316,0.1404489265541976
5317,0.1404884297460417
5318,0.14052794129120383
5319,0.1405674611932174
5320,0.14060698945561823
5321,0.14064652608194417
5322,0.14068607107573572
5323,0.14072562444053516
5324,0.14076518617988765
5325,0.14080475629733968
5326,0.14084433479644087
5327,0.14088392168074282
5328,0.14092351695379912
5329,0.14096312061916583
5330,0.14100273268040142
5331,0.14104235314106617
5332,0.141081982004723
5333,0.1411216192749375
5334,0.14116126495527637
5335,0.14120091904930965
5336,0.14124058156060915
5337,0.14128025249274911
5338,0.14131993184930602
5339,0.14135961963385857
5340,0.14139931584998788
5341,0.14143902050127688
5342,0.1414787335913118
5343,0.14151845512368022
5344,0.14155818510197238
5345,0.1415979235297805
5346,0.14163767041069952
5347,0.14167742574832676
5348,0.14171718329193095
5349,0.14175695512395448
5350,0.14179675127829572
5351,0.14183654005054402
5352,0.14187633729803106
5353,0.1419161430243746
5354,0.14195595723319376
5355,0.14199577992811074
5356,0.1420356111127491
5357,0.1420754507907359
5358,0.1421152989656992
5359,0.14215515564127046
5360,0.14219502082108304
5361,0.14223489450877247
5362,0.14227477670797695
5363,0.14231466742233623
5364,0.14235456665549406
5365,0.14239447441109465
5366,0.1424343906927853
5367,0.1424743155042162
5368,0.14251424884903863
5369,0.1425541907309077
5370,0.14259414115347935
5371,0.1426341001204129
5372,0.14267406763537005
5373,0.1427140437020139
5374,0.14275402832401085
5375,0.1427940215050293
5376,0.14283402324873962
5377,0.14287403355881512
5378,0.1429140524389313
5379,0.14295407989276587
5380,0.14299411592399924
5381,0.14303416053631357
5382,0.1430742137333939
5383,0.1431142755189273
5384,0.1431543458966037
5385,0.1431944248701148
5386,0.14323451244315477
5387,0.14327462449559925
5388,0.14331472927938316
5389,0.14335484267379395
5390,0.1433949646825351
5391,0.1434350953093123
5392,0.14347523455783484
5393,0.14351538243181305
5394,0.14355553893496087
5395,0.14359570407099354
5396,0.1436358778436294
5397,0.14367606025658863
5398,0.1437162513135949
5399,0.14375645101837298
5400,0.14379665937465036
5401,0.1438368763861574
5402,0.14387710205662618
5403,0.14391733638979265
5404,0.14395757938939313
5405,0.1439978310591673
5406,0.1440380914028575
5407,0.14407836072812963
5408,0.14411863882268572
5409,0.1441589256015251
5410,0.14419922106839367
5411,0.1442395252270391
5412,0.1442798380812117
5413,0.14432015963466494
5414,0.14436048989115358
5415,0.14440082885443573
5416,0.14444117652827104
5417,0.14448153291642252
5418,0.14452189802265514
5419,0.1445622718507361
5420,0.14460265440443554
5421,0.14464304568752595
5422,0.1446834457037819
5423,0.14472385445698077
5424,0.14476427195090225
5425,0.1448046981893284
5426,0.14484513317604397
5427,0.14488557691483595
5428,0.14492602940949417
5429,0.1449664906638103
5430,0.14500696068157837
5431,0.14504743946659648
5432,0.14508792702266293
5433,0.14512842335358023
5434,0.14516892846315244
5435,0.14520944235518607
5436,0.1452499650334912
5437,0.14529049650187875
5438,0.1453310367641637
5439,0.14537158582416254
5440,0.14541214368569422
5441,0.14545271035258056
5442,0.14549328582864585
5443,0.145533870117717
5444,0.14557446322362277
5445,0.14561506515019473
5446,0.14565567590126782
5447,0.14569629548067786
5448,0.14573692389226467
5449,0.1457775611398694
5450,0.14581820722733674
5451,0.14585886215851318
5452,0.14589952593724764
5453,0.14594019856739238
5454,0.1459808800528012
5455,0.146021570397331
5456,0.14606226960484137
5457,0.14610297767919345
5458,0.14614369462425236
5459,0.14618442044388436
5460,0.146225155141959
5461,0.14626589872234808
5462,0.14630665118892627
5463,0.1463474125455707
5464,0.1463881827961605
5465,0.14642896194457788
5466,0.14646974999470752
5467,0.1465105469504363
5468,0.14655135281565446
5469,0.14659216759425375
5470,0.14663299129012886
5471,0.14667382390717776
5472,0.14671466544929979
5473,0.1467555159203976
5474,0.1467963753243765
5475,0.1468372436651436
5476,0.14687812094660935
5477,0.14691900717268636
5478,0.14695990234728973
5479,0.14700080647433766
5480,0.14704171955775058
5481,0.14708264160145135
5482,0.14712357260936526
5483,0.14716451258542118
5484,0.1472054615335493
5485,0.1472464194576829
5486,0.14728738636175842
5487,0.14732836224971402
5488,0.14736934712549055
5489,0.1474103409930324
5490,0.1474513438562851
5491,0.1474923557191984
5492,0.14753337658572285
5493,0.14757440645981312
5494,0.14761544534542603
5495,0.14765649324652041
5496,0.14769755016705843
5497,0.1477386161110047
5498,0.14777969108232625
5499,0.14782077508499303
5500,0.14786186812297675
5501,0.14790297020025356
5502,0.14794408132080006
5503,0.14798520148859706
5504,0.14802633070762738
5505,0.14806746898187606
5506,0.14810861631533212
5507,0.14814977271198526
5508,0.14819093817583007
5509,0.14823211271086179
5510,0.14827329632107922
5511,0.14831448901048427
5512,0.14835569078307997
5513,0.14839690164287378
5514,0.1484381215938747
5515,0.14847935064009465
5516,0.1485205887855482
5517,0.148561836034253
5518,0.1486030923902285
5519,0.14864435785749752
5520,0.14868563244008526
5521,0.1487269161420196
5522,0.14876820896733112
5523,0.14880951092005323
5524,0.14885082200422206
5525,0.14889214222387548
5526,0.14893347158305537
5527,0.14897481008580582
5528,0.14901615773617338
5529,0.14905751453820704
5530,0.14909888049595932
5531,0.14914025561348454
5532,0.14918163989484057
5533,0.14922303334408726
5534,0.1492644359652876
5535,0.149305847762507
5536,0.1493472687398133
5537,0.14938869890127815
5538,0.14943013825097518
5539,0.14947158679298
5540,0.14951304453137226
5541,0.1495545078053856
5542,0.14959598392329354
5543,0.14963746924986532
5544,0.14967896378919232
5545,0.14972046754536816
5546,0.14976198052248957
5547,0.14980350272465592
5548,0.14984503415596928
5549,0.14988657482053436
5550,0.14992812472245898
5551,0.1499696838658532
5552,0.15001125225483036
5553,0.15005282989350543
5554,0.15009441678599778
5555,0.1501360129364283
5556,0.15017761834892085
5557,0.15021923302760276
5558,0.1502608569766034
5559,0.1503024902000546
5560,0.15034413270209168
5561,0.15038578448685247
5562,0.15042744555847787
5563,0.15046911592111056
5564,0.15051079557889702
5565,0.15055248453598657
5566,0.15059418279652992
5567,0.1506358903646824
5568,0.1506776072446009
5569,0.1507193334404454
5570,0.15076106895637886
5571,0.15080281379656657
5572,0.1508445679651772
5573,0.15088633146638186
5574,0.15092810430435433
5575,0.1509698864832717
5576,0.1510116780073133
5577,0.15105347888066178
5578,0.1510952891075018
5579,0.1511371086920218
5580,0.1511789376384124
5581,0.15122077595086714
5582,0.1512626236335829
5583,0.1513044806907583
5584,0.15134634712659578
5585,0.1513882229453002
5586,0.15143010815107905
5587,0.1514720027481432
5588,0.1515139067407062
5589,0.1515558201329833
5590,0.1515977429291947
5591,0.15163967513356147
5592,0.15168161675030867
5593,0.1517235677836638
5594,0.1517655282378575
5595,0.15180749811712257
5596,0.15184947742569543
5597,0.15189146616781513
5598,0.15193346434772337
5599,0.15197547196966477
5600,0.15201748903788703
5601,0.1520595155566401
5602,0.15210155153017813
5603,0.1521435969627566
5604,0.15218565185863453
5605,0.15222771622207387
5606,0.15226979005733965
5607,0.15231187336869934
5608,0.15235396616042352
5609,0.15239606843678521
5610,0.15243818020206124
5611,0.1524803014605306
5612,0.15252243221647566
5613,0.15256457247418054
5614,0.1526067222379338
5615,0.1526488815120265
5616,0.15269105030075136
5617,0.15273322860840566
5618,0.15277541643928882
5619,0.15281761379770298
5620,0.15285982068795356
5621,0.1529020371143487
5622,0.15294426308120024
5623,0.15298649859282099
5624,0.1530287436535288
5625,0.1530709982676436
5626,0.15311326243948764
5627,0.15315553617338729
5628,0.15319781947367084
5629,0.15324011234467017
5630,0.15328241479071958
5631,0.15332472681615694
5632,0.15336704842532278
5633,0.1534093796225603
5634,0.15345172041221533
5635,0.15349407079863797
5636,0.1535364307861803
5637,0.15357880037919747
5638,0.15362117958204757
5639,0.1536635683990918
5640,0.15370596683469417
5641,0.15374837489322213
5642,0.15379079257904527
5643,0.15383321989653675
5644,0.15387565685007265
5645,0.15391810344403212
5646,0.15396055968279654
5647,0.15400302557075152
5648,0.15404550111228466
5649,0.15408798631178666
5650,0.1541304811736518
5651,0.15417298570227678
5652,0.15421549990206185
5653,0.15425802377740905
5654,0.1543005573327253
5655,0.15434310057241862
5656,0.15438565350090172
5657,0.15442821612258906
5658,0.15447078844189843
5659,0.15451337046325142
5660,0.15455596219107093
5661,0.15459856362978497
5662,0.1546411747838231
5663,0.15468379565761847
5664,0.15472642625560729
5665,0.15476906658222822
5666,0.15481171664192372
5667,0.15485437643913935
5668,0.15489704597832243
5669,0.15493972526392497
5670,0.1549824143004005
5671,0.15502511309220746
5672,0.15506782164380517
5673,0.1551105399596574
5674,0.15515326804423124
5675,0.15519600590199578
5676,0.15523875353742367
5677,0.15528151095499065
5678,0.15532427815917538
5679,0.1553670551544598
5680,0.15540984194532903
5681,0.155452638536271
5682,0.15549544493177636
5683,0.1555382611363395
5684,0.15558108715445795
5685,0.15562392299063144
5686,0.1556667686493639
5687,0.15570962413516176
5688,0.15575248945253428
5689,0.1557953646059943
5690,0.15583824960005754
5691,0.15588114443924328
5692,0.15592404912807323
5693,0.15596696367107243
5694,0.1560098880727695
5695,0.15605282233769524
5696,0.1560957664703847
5697,0.15613872047537491
5698,0.1561816843572067
5699,0.1562246581204242
5700,0.15626764176957397
5701,0.15631063530920664
5702,0.15635363874387476
5703,0.15639665207813513
5704,0.156439675316547
5705,0.15648270846367318
5706,0.15652575152407955
5707,0.15656880450233512
5708,0.15661186740301136
5709,0.15665494023068438
5710,0.15669802298993185
5711,0.15674111568533589
5712,0.1567842183214806
5713,0.15682733090295475
5714,0.15687045343434847
5715,0.1569135859202565
5716,0.1569567283652763
5717,0.15699988077400817
5718,0.15704304315105622
5719,0.1570862155010272
5720,0.15712939782853097
5721,0.15717259013818163
5722,0.15721579243459483
5723,0.15725900472239063
5724,0.15730222700619223
5725,0.15734545929062504
5726,0.15738870158031915
5727,0.1574319538799066
5728,0.15747521619402305
5729,0.15751848852730788
5730,0.15756177088440315
5731,0.15760506326995383
5732,0.15764836568860885
5733,0.15769167814501983
5734,0.15773500064384216
5735,0.15777833318973344
5736,0.15782167578735595
5737,0.15786502844137418
5738,0.1579083911564555
5739,0.15795176393727195
5740,0.1579951467884978
5741,0.15803853971481063
5742,0.1580819427208916
5743,0.1581253558114245
5744,0.15816877899109694
5745,0.1582122122645998
5746,0.15825565563662736
5747,0.1582991091118765
5748,0.1583425726950477
5749,0.15838604639084475
5750,0.1584295302039752
5751,0.15847302413914865
5752,0.15851652820107953
5753,0.1585600423944843
5754,0.15860356672408293
5755,0.15864710119459946
5756,0.1586906458107603
5757,0.1587342005772957
5758,0.15877776549893896
5759,0.15882134058042652
5760,0.15886492582649925
5761,0.15890852124189936
5762,0.15895212683137372
5763,0.15899574259967275
5764,0.1590393685515491
5765,0.15908300469175984
5766,0.1591266510250645
5767,0.1591703075562262
5768,0.1592139742900115
5769,0.15925765123119062
5770,0.1593013383845362
5771,0.15934503575482528
5772,0.1593887433468374
5773,0.1594324611653558
5774,0.15947618921516737
5775,0.1595199275010616
5776,0.15956367602783217
5777,0.15960743480027484
5778,0.15965120382319042
5779,0.15969498310138242
5780,0.15973877263965697
5781,0.15978257244282423
5782,0.1598263825156977
5783,0.1598702028630944
5784,0.15991403348983424
5785,0.15995787440074116
5786,0.16000172560064174
5787,0.16004558709436656
5788,0.16008945888674952
5789,0.160133340982627
5790,0.16017723338684065
5791,0.16022113610423372
5792,0.16026504913965345
5793,0.16030897249795106
5794,0.16035290618398024
5795,0.16039685020259864
5796,0.16044080455866772
5797,0.16048476925705113
5798,0.16052874430261743
5799,0.16057272970023717
5800,0.16061672545478578
5801,0.1606607315711409
5802,0.16070474805418378
5803,0.16074877490880002
5804,0.16079281213987773
5805,0.16083685975230877
5806,0.16088091775098856
5807,0.16092498614081585
5808,0.16096906492669316
5809,0.16101315411352501
5810,0.16105725370622215
5811,0.1611013637096962
5812,0.16114548412886298
5813,0.1611896149686428
5814,0.16123375623395841
5815,0.16127790792973629
5816,0.16132207006090626
5817,0.1613662426324015
5818,0.16141042564915964
5819,0.1614546191161207
5820,0.1614988230382287
5821,0.16154303742043086
5822,0.1615872622676785
5823,0.16163149758492568
5824,0.16167574337713042
5825,0.16171999964925432
5826,0.16176426640626185
5827,0.16180854365312192
5828,0.16185283139480655
5829,0.16189712963629088
5830,0.1619414383825547
5831,0.16198575763857959
5832,0.16203008740935199
5833,0.1620744276998617
5834,0.1621187785151018
5835,0.16216313986006903
5836,0.16220751173976378
5837,0.1622518941591894
5838,0.16229628712335364
5839,0.1623406906372672
5840,0.16238510470594492
5841,0.16242952933440435
5842,0.1624739645276675
5843,0.1625184102907592
5844,0.16256286662870834
5845,0.16260733354654755
5846,0.16265181104931237
5847,0.1626962991420421
5848,0.16274079782978002
5849,0.16278530711757278
5850,0.162829827010471
5851,0.16287435751352797
5852,0.16291889863180142
5853,0.16296345037035243
5854,0.16300801273424537
5855,0.16305258572854886
5856,0.16309716935833485
5857,0.16314176362867816
5858,0.16318636854465873
5859,0.16323098411135872
5860,0.16327561033386473
5861,0.1633202472172669
5862,0.1633648947666585
5863,0.163409552987137
5864,0.16345422188380365
5865,0.1634989014617626
5866,0.1635435917261222
5867,0.16358829268199393
5868,0.16363300433449346
5869,0.1636777266887407
5870,0.16372245974985777
5871,0.1637672035457468
5872,0.1638119580799836
5873,0.16385672333579893
5874,0.16390149931832976
5875,0.16394628603271666
5876,0.16399108348410352
5877,0.16403589167763866
5878,0.16408071061847374
5879,0.1641255403117644
5880,0.16417038076267032
5881,0.16421523197635357
5882,0.16426009395798136
5883,0.16430496671272443
5884,0.16434985024575666
5885,0.16439474456225633
5886,0.1644396496674051
5887,0.16448456556638835
5888,0.16452949226439617
5889,0.16457442976662062
5890,0.16461937807825933
5891,0.16466433720451257
5892,0.1647093071505853
5893,0.16475428792168534
5894,0.16479927952302498
5895,0.16484428195982004
5896,0.16488929523729012
5897,0.1649343193606586
5898,0.1649793543351531
5899,0.1650244001660045
5900,0.16506945685844798
5901,0.16511452441772156
5902,0.1651596028490686
5903,0.16520469215773537
5904,0.16524979234897164
5905,0.16529490342803232
5906,0.16534002540017456
5907,0.16538515827066036
5908,0.16543030204475528
5909,0.16547545672772934
5910,0.16552062232485543
5911,0.16556579884141043
5912,0.16561098628267634
5913,0.16565618465393694
5914,0.165701393960482
5915,0.16574661420760373
5916,0.165791845400599
5917,0.165837087544768
5918,0.16588234064541518
5919,0.16592760470784873
5920,0.16597287973738084
5921,0.1660181657393277
5922,0.1660634627190093
5923,0.1661087706817489
5924,0.16615408963287492
5925,0.1661994195777189
5926,0.1662447605216163
5927,0.16629011246990688
5928,0.16633547542793392
5929,0.16638084940104492
5930,0.16642623439459137
5931,0.1664716304139281
5932,0.16651703746441482
5933,0.16656245555141436
5934,0.16660788468029442
5935,0.16665332485642537
5936,0.16669877608518247
5937,0.16674423837194496
5938,0.1667897117220959
5939,0.16683519614102182
5940,0.166880691634114
5941,0.16692619820676724
5942,0.16697171586438053
5943,0.16701724461235667
5944,0.1670627844561029
5945,0.16710833540102954
5946,0.1671538974525516
5947,0.1671994706160883
5948,0.16724505489706243
5949,0.16729065030090096
5950,0.16733625683303466
5951,0.1673818744988983
5952,0.16742750330393175
5953,0.16747314325357665
5954,0.1675187943532811
5955,0.16756445660849606
5956,0.16761013002467628
5957,0.1676558146072814
5958,0.1677015103617744
5959,0.1677472172936224
5960,0.16779293540829732
5961,0.16783866471127384
5962,0.16788440520803183
5963,0.16793015690405488
5964,0.1679759198048304
5965,0.16802169391585042
5966,0.16806747924261012
5967,0.16811327579061042
5968,0.16815908356535425
5969,0.1682049025723501
5970,0.16825073300874693
5971,0.16829657447798152
5972,0.16834242719693904
5973,0.16838829117113818
5974,0.16843416640610298
5975,0.16848005290735968
5976,0.1685259506804403
5977,0.16857185973087996
5978,0.1686177800642178
5979,0.16866371168599648
5980,0.16870965460176335
5981,0.1687556088170693
5982,0.16880157422822573
5983,0.1688475510660118
5984,0.1688935392199874
5985,0.16893953869571277
5986,0.1689855494987521
5987,0.16903157163467453
5988,0.16907760510905245
5989,0.16912364992746298
5990,0.16916970609548676
5991,0.16921577361870888
5992,0.1692618525027184
5993,0.16930794275310912
5994,0.16935404486038086
5995,0.16940016127324087
5996,0.16944628914168003
5997,0.1694924122085787
5998,0.16953856300874415
5999,0.16958472528574176
6000,0.16963089904665918
6001,0.16967706803164984
6002,0.1697232647809893
6003,0.16976947164143918
6004,0.16981568729235919
6005,0.1698619143771024
6006,0.16990815290131656
6007,0.1699544028706529
6008,0.17000066429076688
6009,0.17004693716731867
6010,0.17009322150597173
6011,0.17013951731239507
6012,0.17018582459226061
6013,0.1702321433512456
6014,0.1702784735950299
6015,0.170324815329299
6016,0.17037116855974277
6017,0.170417533292054
6018,0.1704639095319308
6019,0.17051029728507505
6020,0.17055669655719286
6021,0.17060310735399498
6022,0.17064952968128677
6023,0.17069596354524064
6024,0.17074240895106219
6025,0.17078886590447928
6026,0.17083533441122534
6027,0.17088181447703665
6028,0.17092830610765442
6029,0.17097480930882425
6030,0.17102132408629578
6031,0.17106785044582262
6032,0.17111438839316329
6033,0.17116093793408071
6034,0.1712074990743414
6035,0.17125407181971675
6036,0.17130065617598256
6037,0.17134725214891822
6038,0.17139385974430843
6039,0.17144047896794168
6040,0.17148710982561066
6041,0.17153375232311274
6042,0.17158040646624928
6043,0.17162707226082674
6044,0.17167374971265492
6045,0.1717204388275485
6046,0.17176713961132706
6047,0.17181385206981348
6048,0.17186057620883555
6049,0.17190731203422593
6050,0.1719540595518202
6051,0.17200081876746054
6052,0.1720475896869914
6053,0.1720943723162628
6054,0.17214116666112866
6055,0.17218797272744768
6056,0.17223479052108248
6057,0.17228162004790104
6058,0.17232846131377466
6059,0.17237531432457998
6060,0.17242217908619673
6061,0.1724690556045111
6062,0.17251594388541147
6063,0.17256284393479293
6064,0.17260975575855297
6065,0.17265667936259488
6066,0.1727036147528257
6067,0.17275056193515714
6068,0.17279752091550604
6069,0.17284449169979232
6070,0.17289147429394125
6071,0.17293846870388296
6072,0.17298547493555116
6073,0.17303249299488466
6074,0.17307952288782646
6075,0.17312656462032383
6076,0.17317361819832933
6077,0.1732206836277993
6078,0.17326776091469498
6079,0.17331485006498204
6080,0.17336195108463037
6081,0.1734090639796152
6082,0.1734561887559144
6083,0.1735033254195134
6084,0.17355047397639944
6085,0.17359763443256526
6086,0.1736448067940085
6087,0.17369199106673083
6088,0.17373918725673898
6089,0.17378639537004392
6090,0.17383361541266085
6091,0.17388084739061027
6092,0.1739280913099167
6093,0.17397534717660934
6094,0.17402261499672245
6095,0.17406989477629364
6096,0.17411718652136698
6097,0.1741644902379894
6098,0.17421180593221386
6099,0.17425913361009615
6100,0.1743064732776981
6101,0.17435382494108598
6102,0.1744011886063307
6103,0.17444856427950695
6104,0.17449595196669498
6105,0.17454335167397905
6106,0.1745907634074485
6107,0.17463818460574643
6108,0.1746856230512489
6109,0.17473306986782056
6110,0.17478052730771954
6111,0.1748279967662295
6112,0.17487549459312357
6113,0.1749229881072688
6114,0.17497049365774753
6115,0.17501801069974243
6116,0.17506554308047229
6117,0.17511308755623622
6118,0.17516064413319155
6119,0.17520821281749888
6120,0.17525579361532484
6121,0.1753033865328396
6122,0.17535099157621803
6123,0.17539860875164026
6124,0.17544623961836947
6125,0.17549388099702445
6126,0.1755415345291017
6127,0.17558920022074054
6128,0.17563687807808626
6129,0.17568456810728883
6130,0.1757322710843655
6131,0.17577998682108043
6132,0.1758277147562456
6133,0.1758754548957232
6134,0.17592320724538524
6135,0.17597097181111343
6136,0.17601873223800657
6137,0.1760665212528415
6138,0.17611432250144243
6139,0.17616213598972885
6140,0.17620996172362935
6141,0.17625779970908073
6142,0.1763056499520309
6143,0.176353512458434
6144,0.1764013872342568
6145,0.1764492742854732
6146,0.1764971736180666
6147,0.1765450852380296
6148,0.17659299278207297
6149,0.1766409289940788
6150,0.1766888775114862
6151,0.17673683834032283
6152,0.17678481148662673
6153,0.1768327964512736
6154,0.17688079279160396
6155,0.1769288014656002
6156,0.17697682247955837
6157,0.17702485583978078
6158,0.1770729015525746
6159,0.17712095962425212
6160,0.17716903006113183
6161,0.17721711286953734
6162,0.1772652080557976
6163,0.17731331562624686
6164,0.17736143558722517
6165,0.17740956794507745
6166,0.17745771266550248
6167,0.17750586979077643
6168,0.1775540393355347
6169,0.17760222130146375
6170,0.1776504156949742
6171,0.17769862252248092
6172,0.17774684179040323
6173,0.17779507350516666
6174,0.17784331767320005
6175,0.1778915743009385
6176,0.17793984339482127
6177,0.17798812496129324
6178,0.17803641900680323
6179,0.17808472553780585
6180,0.17813304456076062
6181,0.17818137608213147
6182,0.17822972010838767
6183,0.17827807664600337
6184,0.17832644570145784
6185,0.178374827281235
6186,0.1784232213918241
6187,0.17847162803971928
6188,0.17852005415879624
6189,0.17856847265378561
6190,0.17861692009395902
6191,0.1786653800874708
6192,0.17871384978948257
6193,0.17876233178154644
6194,0.17881082636147527
6195,0.17885933353564532
